Species	metabolites	activity	Ref. #	KEGG_ID	STRING_name_compact	Score	Stringdb	taxon_id	MolecularWeight	LogP	HBD	HBA
Clostridium saccharoperbutylacetonicum	Indole	Production (export) (-)	465	C00463	Clostridium saccharoperbutylacetonicum	100	v12	36745	117.15099999999995	2.1678999999999995	1.0	0.0
Dysgonomonas gadei	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	Production (export) (-)	476	C00466	Dysgonomonas gadei	100	v12	742766	88.106	-0.0438	1.0	2.0
Dysgonomonas mossii	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	Production (export) (-)	477	C00466	Dysgonomonas mossii	100	v12	742767	88.106	-0.0438	1.0	2.0
Enterococcus gallinarum	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	Production (export) (-)	242	C00466	Enterococcus gallinarum	100	v12	1353	88.106	-0.0438	1.0	2.0
Enterococcus phoeniculicola	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	Production (export) (-)	486	C00466	Enterococcus phoeniculicola	100	v12	154621	88.106	-0.0438	1.0	2.0
Enterococcus phoeniculicola	Indole	Production (export) (-)	486	C00463	Enterococcus phoeniculicola	100	v12	154621	117.15099999999995	2.1678999999999995	1.0	0.0
Eubacterium plexicaudatum	Indole	Production (export) (-)	613	C00463	Eubacterium plexicaudatum	100	v12	1235802	117.15099999999995	2.1678999999999995	1.0	0.0
Flexithrix dorotheae	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	Production (export) (-)	496	C00466	Flexithrix dorotheae	100	v12	1121904	88.106	-0.0438	1.0	2.0
Flexithrix dorotheae	Indole	Production (export) (-)	496	C00463	Flexithrix dorotheae	100	v12	1121904	117.15099999999995	2.1678999999999995	1.0	0.0
Fusobacterium russii	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export) (-)	81	C00186	Fusobacterium russii	100	v12	1278306	90.078	-0.5482	2.0	2.0
Fusobacterium russii	L-Threonine (Threonine)	Production (export) (-)	81	C00188	Fusobacterium russii	100	v12	1278306	119.12	-1.2209	3.0	3.0
Holdemanella biformis	Indole	Production (export) (-)	506	C00463	Holdemanella biformis	100	v12	518637	117.15099999999995	2.1678999999999995	1.0	0.0
Hungateiclostridium clariflavum	Indole	Production (export) (-)	751	C00463	Hungateiclostridium clariflavum	100	v12	720554	117.15099999999995	2.1678999999999995	1.0	0.0
Johnsonella ignava	Indole	Production (export) (-)	508	C00463	Johnsonella ignava	100	v12	679200	117.15099999999995	2.1678999999999995	1.0	0.0
Lachnobacterium bovis	Indole	Production (export) (-)	509	C00463	Lachnobacterium bovis	100	v12	1122142	117.15099999999995	2.1678999999999995	1.0	0.0
Leptotrichia goodfellowii	Indole	Production (export) (-)	315	C00463	Leptotrichia goodfellowii	100	v12	714315	117.15099999999995	2.1678999999999995	1.0	0.0
Leptotrichia hofstadii	Indole	Production (export) (-)	315	C00463	Leptotrichia hofstadii	100	v12	634994	117.15099999999995	2.1678999999999995	1.0	0.0
Leptotrichia shahii	Indole	Production (export) (-)	315	C00463	Leptotrichia shahii	100	v12	1122172	117.15099999999995	2.1678999999999995	1.0	0.0
Leptotrichia wadei	Indole	Production (export) (-)	315	C00463	Leptotrichia wadei	100	v12	157687	117.15099999999995	2.1678999999999995	1.0	0.0
Megamonas funiformis	Indole	Production (export) (-)	320	C00463	Megamonas funiformis	100	v12	437897	117.15099999999995	2.1678999999999995	1.0	0.0
Megamonas hypermegale	Indole	Production (export) (-)	672	C00463	Megamonas hypermegale	100	v12	1122216	117.15099999999995	2.1678999999999995	1.0	0.0
Parabacteroides distasonis	Indole	Production (export) (-)	340(G)	C00463	Parabacteroides distasonis	100	v12	435591	117.15099999999995	2.1678999999999995	1.0	0.0
Parabacteroides distasonis	Urea	Production (export) (-)	340	C00086	Parabacteroides distasonis	100	v12	435591	60.056	-0.9762000000000002	2.0	1.0
Parabacteroides goldsteinii	Indole	Production (export) (-)	340(G)	C00463	Parabacteroides goldsteinii	100	v12	927665	117.15099999999995	2.1678999999999995	1.0	0.0
Parabacteroides goldsteinii	Urea	Production (export) (-)	340	C00086	Parabacteroides goldsteinii	100	v12	927665	60.056	-0.9762000000000002	2.0	1.0
Parabacteroides johnsonii	Indole	Production (export) (-)	342, 340(G)	C00463	Parabacteroides johnsonii	100	v12	537006	117.15099999999995	2.1678999999999995	1.0	0.0
Parabacteroides johnsonii	Urea	Production (export) (-)	342	C00086	Parabacteroides johnsonii	100	v12	537006	60.056	-0.9762000000000002	2.0	1.0
Parabacteroides merdae	Indole	Production (export) (-)	340(G)	C00463	Parabacteroides merdae	100	v12	46503	117.15099999999995	2.1678999999999995	1.0	0.0
Parabacteroides merdae	Urea	Production (export) (-)	340	C00086	Parabacteroides merdae	100	v12	46503	60.056	-0.9762000000000002	2.0	1.0
Peptoniphilus lacrimalis	Indole	Production (export) (-)	35	C00463	Peptoniphilus lacrimalis	100	v12	1122949	117.15099999999995	2.1678999999999995	1.0	0.0
Proteiniphilum acetatigenes	Indole	Production (export) (-)	549	C00463	Proteiniphilum acetatigenes	100	v12	1123008	117.15099999999995	2.1678999999999995	1.0	0.0
Pseudoflavonifractor capillosus	Indole	Production (export) (-)	365	C00463	Pseudoflavonifractor capillosus	100	v12	411467	117.15099999999995	2.1678999999999995	1.0	0.0
Succinispira mobilis	Indole	Production (export) (-)	566	C00463	Succinispira mobilis	100	v12	1069080	117.15099999999995	2.1678999999999995	1.0	0.0
Terrisporobacter glycolicus	Butyrate	Production (export) (-)	567	C00246	Terrisporobacter glycolicus	100	v12	36841	88.106	0.8711	1.0	1.0
Terrisporobacter glycolicus	Caproate (Hexanoate)	Production (export) (-)	567	C01585	Terrisporobacter glycolicus	100	v12	36841	116.15999999999998	1.6513	1.0	1.0
Terrisporobacter glycolicus	Indole	Production (export) (-)	567	C00463	Terrisporobacter glycolicus	100	v12	36841	117.15099999999995	2.1678999999999995	1.0	0.0
Thermoanaerobacterium xylanolyticum	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export) (-)	571	C00186	Thermoanaerobacterium xylanolyticum	100	v12	858215	90.078	-0.5482	2.0	2.0
Turicibacter sanguinis	Indole	Production (export) (-)	601	C00463	Turicibacter sanguinis	100	v12	702450	117.15099999999995	2.1678999999999995	1.0	0.0
Turicibacter sanguinis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export) (-)	601	C00186	Turicibacter sanguinis	100	v12	702450	90.078	-0.5482	2.0	2.0
Virgibacillus halodenitrificans	Indole	Production (export) (-)	604	C00463	Virgibacillus halodenitrificans	100	v12	1482	117.15099999999995	2.1678999999999995	1.0	0.0
Zymomonas mobilis	Indole	Production (export) (-)	191	C00463	Zymomonas mobilis ZM4	95	v12	264203	117.15099999999995	2.1678999999999995	1.0	0.0
Absiella dolichum	Fructan (Inulin, Levan)	Macromolecule degradation (-)	424	C01355	Absiella dolichum	100	v12	428127	504.4380000000004	-7.568200000000004	11.0	16.0
Actinosynnema mirum	Fructan (Inulin, Levan)	Macromolecule degradation (-)	631	C01355	Actinosynnema mirum	100	v12	446462	504.4380000000004	-7.568200000000004	11.0	16.0
Bacteroides massiliensis	Fructan (Inulin, Levan)	Macromolecule degradation (-)	426	C01355	Bacteroides massiliensis	100	v12	1121098	504.4380000000004	-7.568200000000004	11.0	16.0
Bacteroides vulgatus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	75, 99	C01355	Bacteroides vulgatus	100	v12	435590	504.4380000000004	-7.568200000000004	11.0	16.0
Butyrivibrio crossotus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	171, 242	C01355	Butyrivibrio crossotus	100	v12	45851	504.4380000000004	-7.568200000000004	11.0	16.0
Butyrivibrio crossotus	Pectin	Macromolecule degradation (-)	171	C00714	Butyrivibrio crossotus	100	v12	45851	732.5500000000003	-7.737300000000007	10.0	22.0
Capnocytophaga canimorsus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	452	C01355	Capnocytophaga canimorsus	100	v12	860228	504.4380000000004	-7.568200000000004	11.0	16.0
Catellicoccus marimammalium	Fructan (Inulin, Levan)	Macromolecule degradation (-)	453	C01355	Catellicoccus marimammalium	100	v12	1234409	504.4380000000004	-7.568200000000004	11.0	16.0
Catellicoccus marimammalium	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	453	C00317	Catellicoccus marimammalium	100	v12	1234409	828.7199999999999	-11.924600000000012	17.0	26.0
Clostridium celatum	Fructan (Inulin, Levan)	Macromolecule degradation (-)	459	C01355	Clostridium celatum	100	v12	545697	504.4380000000004	-7.568200000000004	11.0	16.0
Clostridium citroniae	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	460	C00317	Clostridium citroniae	100	v12	358743	828.7199999999999	-11.924600000000012	17.0	26.0
Clostridium clostridioforme	Fructan (Inulin, Levan)	Macromolecule degradation (-)	242, 461	C01355	Clostridium clostridioforme	100	v12	1280695	504.4380000000004	-7.568200000000004	11.0	16.0
Clostridium clostridioforme	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	461	C00317	Clostridium clostridioforme	100	v12	1280695	828.7199999999999	-11.924600000000012	17.0	26.0
Clostridium saccharobutylicum	Pectin	Macromolecule degradation (-)	465	C00714	Clostridium saccharobutylicum	100	v12	169679	732.5500000000003	-7.737300000000007	10.0	22.0
Emticicia oligotrophica	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	483	C00760	Emticicia oligotrophica	100	v12	929562	162.141	-1.7559000000000002	3.0	5.0
Emticicia oligotrophica	Chitin	Macromolecule degradation (-)	483	C00461	Emticicia oligotrophica	100	v12	929562	203.194	-2.0319999999999983	3.0	5.0
Emticicia oligotrophica	Fructan (Inulin, Levan)	Macromolecule degradation (-)	483	C01355	Emticicia oligotrophica	100	v12	929562	504.4380000000004	-7.568200000000004	11.0	16.0
Enterococcus caccae	Fructan (Inulin, Levan)	Macromolecule degradation (-)	484	C01355	Enterococcus caccae	100	v12	317735	504.4380000000004	-7.568200000000004	11.0	16.0
Enterococcus caccae	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	484	C00317	Enterococcus caccae	100	v12	317735	828.7199999999999	-11.924600000000012	17.0	26.0
Enterococcus haemoperoxidus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	485	C01355	Enterococcus haemoperoxidus	100	v12	155618	504.4380000000004	-7.568200000000004	11.0	16.0
Enterococcus phoeniculicola	Fructan (Inulin, Levan)	Macromolecule degradation (-)	486	C01355	Enterococcus phoeniculicola	100	v12	154621	504.4380000000004	-7.568200000000004	11.0	16.0
Enterococcus villorum	Fructan (Inulin, Levan)	Macromolecule degradation (-)	487	C01355	Enterococcus villorum	100	v12	112904	504.4380000000004	-7.568200000000004	11.0	16.0
Enterococcus villorum	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	487	C00317	Enterococcus villorum	100	v12	112904	828.7199999999999	-11.924600000000012	17.0	26.0
Eubacterium cellulosolvens	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	738	C00317	Eubacterium cellulosolvens	100	v12	633697	828.7199999999999	-11.924600000000012	17.0	26.0
Eubacterium ramulus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	424	C01355	Eubacterium ramulus	100	v12	39490	504.4380000000004	-7.568200000000004	11.0	16.0
Filifactor alocis	Pectin	Macromolecule degradation (-)	491	C00714	Filifactor alocis	100	v12	546269	732.5500000000003	-7.737300000000007	10.0	22.0
Flavobacterium columnare	Chitin	Macromolecule degradation (-)	494	C00461	Flavobacterium columnare	100	v12	1041826	203.194	-2.0319999999999983	3.0	5.0
Flavobacterium frigoris	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	658	C00760	Flavobacterium frigoris	100	v12	1086011	162.141	-1.7559000000000002	3.0	5.0
Flavobacterium frigoris	Chitin	Macromolecule degradation (-)	658	C00461	Flavobacterium frigoris	100	v12	1086011	203.194	-2.0319999999999983	3.0	5.0
Flavobacterium frigoris	Pectin	Macromolecule degradation (-)	658	C00714	Flavobacterium frigoris	100	v12	1086011	732.5500000000003	-7.737300000000007	10.0	22.0
Gemella morbillorum	Fructan (Inulin, Levan)	Macromolecule degradation (-)	499	C01355	Gemella morbillorum	100	v12	562982	504.4380000000004	-7.568200000000004	11.0	16.0
Gemella sanguinis	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	500	C00317	Gemella sanguinis	100	v12	84135	828.7199999999999	-11.924600000000012	17.0	26.0
Halanaerobium praevalens	Chitin	Macromolecule degradation (-)	242	C00461	Halanaerobium praevalens	100	v12	572479	203.194	-2.0319999999999983	3.0	5.0
Halanaerobium praevalens	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	242	C00317	Halanaerobium praevalens	100	v12	572479	828.7199999999999	-11.924600000000012	17.0	26.0
Helcococcus kunzii	Fructan (Inulin, Levan)	Macromolecule degradation (-)	660	C01355	Helcococcus kunzii	100	v12	883114	504.4380000000004	-7.568200000000004	11.0	16.0
Holdemanella biformis	Fructan (Inulin, Levan)	Macromolecule degradation (-)	506	C01355	Holdemanella biformis	100	v12	518637	504.4380000000004	-7.568200000000004	11.0	16.0
Johnsonella ignava	Arabinogalactan	Macromolecule degradation (-)	508	C00569	Johnsonella ignava	100	v12	679200	500.49400000000026	-4.5555999999999885	7.0	14.0
Johnsonella ignava	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	508	C00317	Johnsonella ignava	100	v12	679200	828.7199999999999	-11.924600000000012	17.0	26.0
Lactobacillus ingluviei	Fructan (Inulin, Levan)	Macromolecule degradation (-)	730	C01355	Lactobacillus ingluviei	100	v12	1203076	504.4380000000004	-7.568200000000004	11.0	16.0
Lactobacillus ingluviei	Fructan (Inulin, Levan)	Macromolecule degradation (-)	726, 730	C01355	Lactobacillus ingluviei	100	v12	1203076	504.4380000000004	-7.568200000000004	11.0	16.0
Lactobacillus pentosus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	741	C01355	Lactobacillus pentosus	100	v12	1589	504.4380000000004	-7.568200000000004	11.0	16.0
Megamonas hypermegale	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	672	C00317	Megamonas hypermegale	100	v12	1122216	828.7199999999999	-11.924600000000012	17.0	26.0
Parabacteroides distasonis	Fructan (Inulin, Levan)	Macromolecule degradation (-)	99	C01355	Parabacteroides distasonis	100	v12	435591	504.4380000000004	-7.568200000000004	11.0	16.0
Paraclostridium bifermentans	Fructan (Inulin, Levan)	Macromolecule degradation (-)	242, 457	C01355	Paraclostridium bifermentans	100	v12	1490	504.4380000000004	-7.568200000000004	11.0	16.0
Prevotella bryantii	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	78	C00760	Prevotella bryantii	100	v12	77095	162.141	-1.7559000000000002	3.0	5.0
Prevotella ruminicola	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	78	C00760	Prevotella ruminicola	100	v12	264731	162.141	-1.7559000000000002	3.0	5.0
Proteiniphilum acetatigenes	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	549	C00760	Proteiniphilum acetatigenes	100	v12	1123008	162.141	-1.7559000000000002	3.0	5.0
Proteiniphilum acetatigenes	Fructan (Inulin, Levan)	Macromolecule degradation (-)	549	C01355	Proteiniphilum acetatigenes	100	v12	1123008	504.4380000000004	-7.568200000000004	11.0	16.0
Roseburia hominis	Fructan (Inulin, Levan)	Macromolecule degradation (-)	551	C01355	Roseburia hominis	100	v12	585394	504.4380000000004	-7.568200000000004	11.0	16.0
Ruminiclostridium cellobioparum	Pectin	Macromolecule degradation (-)	469	C00714	Ruminiclostridium cellobioparum	100	v12	1195236	732.5500000000003	-7.737300000000007	10.0	22.0
Ruminiclostridium cellobioparum	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	469	C00317	Ruminiclostridium cellobioparum	100	v12	1195236	828.7199999999999	-11.924600000000012	17.0	26.0
Streptococcus constellatus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	562	C01355	Streptococcus constellatus	100	v12	862969	504.4380000000004	-7.568200000000004	11.0	16.0
Streptococcus cristatus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	724	C01355	Streptococcus cristatus	100	v12	45634	504.4380000000004	-7.568200000000004	11.0	16.0
Streptococcus cristatus	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	724	C00317	Streptococcus cristatus	100	v12	45634	828.7199999999999	-11.924600000000012	17.0	26.0
Streptococcus intermedius	Fructan (Inulin, Levan)	Macromolecule degradation (-)	562	C01355	Streptococcus intermedius	100	v12	1338	504.4380000000004	-7.568200000000004	11.0	16.0
Streptococcus oralis	Fructan (Inulin, Levan)	Macromolecule degradation (-)	565	C01355	Streptococcus oralis	100	v12	1303	504.4380000000004	-7.568200000000004	11.0	16.0
Streptococcus pasteurianus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	564	C01355	Streptococcus pasteurianus	100	v12	981540	504.4380000000004	-7.568200000000004	11.0	16.0
Streptococcus pasteurianus	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	563, 564	C00317	Streptococcus pasteurianus	100	v12	981540	828.7199999999999	-11.924600000000012	17.0	26.0
Streptococcus urinalis	Fructan (Inulin, Levan)	Macromolecule degradation (-)	728	C01355	Streptococcus urinalis	100	v12	764291	504.4380000000004	-7.568200000000004	11.0	16.0
Streptococcus urinalis	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	728	C00317	Streptococcus urinalis	100	v12	764291	828.7199999999999	-11.924600000000012	17.0	26.0
Terrisporobacter glycolicus	Fructan (Inulin, Levan)	Macromolecule degradation (-)	567	C01355	Terrisporobacter glycolicus	100	v12	36841	504.4380000000004	-7.568200000000004	11.0	16.0
Thermoanaerobacterium saccharolyticum	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	571	C00760	Thermoanaerobacterium saccharolyticum	100	v12	1094508	162.141	-1.7559000000000002	3.0	5.0
Thermoanaerobacterium xylanolyticum	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	571	C00760	Thermoanaerobacterium xylanolyticum	100	v12	858215	162.141	-1.7559000000000002	3.0	5.0
Thermoclostridium stercorarium	Fructan (Inulin, Levan)	Macromolecule degradation (-)	467	C01355	Thermoclostridium stercorarium	100	v12	1121335	504.4380000000004	-7.568200000000004	11.0	16.0
Treponema bryantii	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	578	C00760	Treponema bryantii	100	v12	163	162.141	-1.7559000000000002	3.0	5.0
Treponema bryantii	Fructan (Inulin, Levan)	Macromolecule degradation (-)	578	C01355	Treponema bryantii	100	v12	163	504.4380000000004	-7.568200000000004	11.0	16.0
Treponema bryantii	Pectin	Macromolecule degradation (-)	578	C00714	Treponema bryantii	100	v12	163	732.5500000000003	-7.737300000000007	10.0	22.0
Treponema succinifaciens	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	580	C00760	Treponema succinifaciens	100	v12	869209	162.141	-1.7559000000000002	3.0	5.0
Treponema succinifaciens	Fructan (Inulin, Levan)	Macromolecule degradation (-)	580	C01355	Treponema succinifaciens	100	v12	869209	504.4380000000004	-7.568200000000004	11.0	16.0
Weissella confusa	Fructan (Inulin, Levan)	Macromolecule degradation (-)	605	C01355	Weissella confusa	100	v12	1583	504.4380000000004	-7.568200000000004	11.0	16.0
Zymomonas mobilis	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	191	C00317	Zymomonas mobilis ZM4	95	v12	264203	828.7199999999999	-11.924600000000012	17.0	26.0
Treponema bryantii	Fructan (Inulin, Levan)	Macromolecule degradation (-)	578	C03323	Treponema bryantii	100	v12	163	324.28200000000004	-3.9300999999999977	6.0	10.0
Treponema succinifaciens	Fructan (Inulin, Levan)	Macromolecule degradation (-)	580	C03323	Treponema succinifaciens	100	v12	869209	324.28200000000004	-3.9300999999999977	6.0	10.0
Weissella confusa	Fructan (Inulin, Levan)	Macromolecule degradation (-)	605	C03323	Weissella confusa	100	v12	1583	324.28200000000004	-3.9300999999999977	6.0	10.0
Zymomonas mobilis	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation (-)	191	C00369	Zymomonas mobilis ZM4	95	v12	264203	324.28200000000004	-3.9316999999999966	6.0	10.0
Brachyspira intermedia	Hippurate	Consumption (import) (-)	432	C01586	Brachyspira intermedia PWS/A	75	v11.5	1045858	179.17499999999998	0.5009999999999999	2.0	2.0
Clostridium innocuum	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	463	C00794	[Clostridium] innocuum 2959	86	v11.5	999413	182.17200000000005	-3.5853999999999986	6.0	6.0
Clostridium innocuum	Lactose	Consumption (import) (-)	463	C00243	[Clostridium] innocuum 2959	86	v11.5	999413	342.2970000000001	-5.397199999999993	8.0	11.0
Megamonas rupellensis	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import) (-)	522	C00507	Megamonas rupellensis DSM 19944	70	v11.5	1122217	164.15699999999998	-2.1938	4.0	5.0
Streptococcus vestibularis	D-Mannitol (Mannitol)	Consumption (import) (-)	399	C00392	Streptococcus vestibularis F0396	90	v11.5	904306	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus vestibularis	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import) (-)	399	C00794	Streptococcus vestibularis F0396	90	v11.5	904306	182.17200000000005	-3.5853999999999986	6.0	6.0
Streptococcus vestibularis	Raffinose	Consumption (import) (-)	399	C00492	Streptococcus vestibularis F0396	90	v11.5	904306	504.43800000000016	-7.571399999999989	11.0	16.0
Clostridium innocuum	Indole	Production (export) (-)	242, 463	C00463	[Clostridium] innocuum 2959	86	v11.5	999413	117.15099999999995	2.1678999999999995	1.0	0.0
Clostridium innocuum	Cellulose (Beta-D-glucan)	Macromolecule degradation (-)	463	C00760	[Clostridium] innocuum 2959	86	v11.5	999413	162.141	-1.7559000000000002	3.0	5.0
Streptococcus vestibularis	Fructan (Inulin, Levan)	Macromolecule degradation (-)	399	C01355	Streptococcus vestibularis F0396	90	v11.5	904306	504.4380000000004	-7.568200000000004	11.0	16.0
